"cyr","country_text_id","year","seq"
"gnq19075","GNQ",1907.5,19075
"grc19075","GRC",1907.5,19075
"gtm19075","GTM",1907.5,19075
"guy19075","GUY",1907.5,19075
"hkg19075","HKG",1907.5,19075
"hnd19075","HND",1907.5,19075
"hrv19075","HRV",1907.5,19075
"hti19075","HTI",1907.5,19075
"hun19075","HUN",1907.5,19075
"idn19075","IDN",1907.5,19075
"ind19075","IND",1907.5,19075
"irl19075","IRL",1907.5,19075
"irn19075","IRN",1907.5,19075
"irq19075","IRQ",1907.5,19075
"isl19075","ISL",1907.5,19075
"isr19075","ISR",1907.5,19075
"ita19075","ITA",1907.5,19075
"jam19075","JAM",1907.5,19075
"jor19075","JOR",1907.5,19075
"jpn19075","JPN",1907.5,19075
"kaz19075","KAZ",1907.5,19075
"ken19075","KEN",1907.5,19075
"khm19075","KHM",1907.5,19075
"kor19075","KOR",1907.5,19075
"kwt19075","KWT",1907.5,19075
"lao19075","LAO",1907.5,19075
"lbn19075","LBN",1907.5,19075
"lbr19075","LBR",1907.5,19075
"lby19075","LBY",1907.5,19075
"lka19075","LKA",1907.5,19075
"lso19075","LSO",1907.5,19075
"ltu19075","LTU",1907.5,19075
"lux19075","LUX",1907.5,19075
"lva19075","LVA",1907.5,19075
"mar19075","MAR",1907.5,19075
"mda19075","MDA",1907.5,19075
"mdg19075","MDG",1907.5,19075
"mdv19075","MDV",1907.5,19075
"mex19075","MEX",1907.5,19075
"mkd19075","MKD",1907.5,19075
"mli19075","MLI",1907.5,19075
"mmr19075","MMR",1907.5,19075
"mne19075","MNE",1907.5,19075
"mng19075","MNG",1907.5,19075
"moz19075","MOZ",1907.5,19075
"mrt19075","MRT",1907.5,19075
"mus19075","MUS",1907.5,19075
"mwi19075","MWI",1907.5,19075
"mys19075","MYS",1907.5,19075
"nam19075","NAM",1907.5,19075
"ner19075","NER",1907.5,19075
"nga19075","NGA",1907.5,19075
"nic19075","NIC",1907.5,19075
"nld19075","NLD",1907.5,19075
"nor19075","NOR",1907.5,19075
"npl19075","NPL",1907.5,19075
"nzl19075","NZL",1907.5,19075
"omn19075","OMN",1907.5,19075
"pak19075","PAK",1907.5,19075
"pan19075","PAN",1907.5,19075
"per19075","PER",1907.5,19075
"phl19075","PHL",1907.5,19075
"png19075","PNG",1907.5,19075
"pol19075","POL",1907.5,19075
"prk19075","PRK",1907.5,19075
"prt19075","PRT",1907.5,19075
"pry19075","PRY",1907.5,19075
"psb19075","PSB",1907.5,19075
"pse19075","PSE",1907.5,19075
"psg19075","PSG",1907.5,19075
"qat19075","QAT",1907.5,19075
"rou19075","ROU",1907.5,19075
"rus19075","RUS",1907.5,19075
"rwa19075","RWA",1907.5,19075
"sau19075","SAU",1907.5,19075
"sdn19075","SDN",1907.5,19075
"sen19075","SEN",1907.5,19075
"sgp19075","SGP",1907.5,19075
"slb19075","SLB",1907.5,19075
"sle19075","SLE",1907.5,19075
"slv19075","SLV",1907.5,19075
"sml19075","SML",1907.5,19075
"som19075","SOM",1907.5,19075
"srb19075","SRB",1907.5,19075
"ssd19075","SSD",1907.5,19075
"stp19075","STP",1907.5,19075
"sur19075","SUR",1907.5,19075
"svk19075","SVK",1907.5,19075
"svn19075","SVN",1907.5,19075
"swe19075","SWE",1907.5,19075
"swz19075","SWZ",1907.5,19075
"syc19075","SYC",1907.5,19075
"syr19075","SYR",1907.5,19075
"tcd19075","TCD",1907.5,19075
"tgo19075","TGO",1907.5,19075
"tha19075","THA",1907.5,19075
"tjk19075","TJK",1907.5,19075
"tkm19075","TKM",1907.5,19075
"tls19075","TLS",1907.5,19075
"tto19075","TTO",1907.5,19075
"tun19075","TUN",1907.5,19075
"tur19075","TUR",1907.5,19075
"twn19075","TWN",1907.5,19075
"tza19075","TZA",1907.5,19075
"uga19075","UGA",1907.5,19075
"ukr19075","UKR",1907.5,19075
"ury19075","URY",1907.5,19075
"usa19075","USA",1907.5,19075
"uzb19075","UZB",1907.5,19075
"vdr19075","VDR",1907.5,19075
"ven19075","VEN",1907.5,19075
"vnm19075","VNM",1907.5,19075
"vut19075","VUT",1907.5,19075
"xkx19075","XKX",1907.5,19075
"yem19075","YEM",1907.5,19075
"ymd19075","YMD",1907.5,19075
"zaf19075","ZAF",1907.5,19075
"zmb19075","ZMB",1907.5,19075
"zwe19075","ZWE",1907.5,19075
"zzb19075","ZZB",1907.5,19075
"afg19095","AFG",1909.5,19095
"ago19095","AGO",1909.5,19095
"alb19095","ALB",1909.5,19095
"are19095","ARE",1909.5,19095
"arg19095","ARG",1909.5,19095
"arm19095","ARM",1909.5,19095
"aus19095","AUS",1909.5,19095
"aut19095","AUT",1909.5,19095
"aze19095","AZE",1909.5,19095
"bdi19095","BDI",1909.5,19095
"bel19095","BEL",1909.5,19095
"ben19095","BEN",1909.5,19095
"bfa19095","BFA",1909.5,19095
"bgd19095","BGD",1909.5,19095
"bgr19095","BGR",1909.5,19095
"bhr19095","BHR",1909.5,19095
"bih19095","BIH",1909.5,19095
"blr19095","BLR",1909.5,19095
"bol19095","BOL",1909.5,19095
"bra19095","BRA",1909.5,19095
"brb19095","BRB",1909.5,19095
"btn19095","BTN",1909.5,19095
"bwa19095","BWA",1909.5,19095
"caf19095","CAF",1909.5,19095
"can19095","CAN",1909.5,19095
"che19095","CHE",1909.5,19095
"chl19095","CHL",1909.5,19095
"chn19095","CHN",1909.5,19095
"civ19095","CIV",1909.5,19095
"cmr19095","CMR",1909.5,19095
"cod19095","COD",1909.5,19095
"cog19095","COG",1909.5,19095
"col19095","COL",1909.5,19095
"com19095","COM",1909.5,19095
"cpv19095","CPV",1909.5,19095
"cri19095","CRI",1909.5,19095
"cub19095","CUB",1909.5,19095
"cyp19095","CYP",1909.5,19095
"cze19095","CZE",1909.5,19095
"ddr19095","DDR",1909.5,19095
"deu19095","DEU",1909.5,19095
"dji19095","DJI",1909.5,19095
"dnk19095","DNK",1909.5,19095
"dom19095","DOM",1909.5,19095
"dza19095","DZA",1909.5,19095
"ecu19095","ECU",1909.5,19095
"egy19095","EGY",1909.5,19095
"eri19095","ERI",1909.5,19095
"esp19095","ESP",1909.5,19095
"est19095","EST",1909.5,19095
"eth19095","ETH",1909.5,19095
"fin19095","FIN",1909.5,19095
"fji19095","FJI",1909.5,19095
"fra19095","FRA",1909.5,19095
"gab19095","GAB",1909.5,19095
"gbr19095","GBR",1909.5,19095
"geo19095","GEO",1909.5,19095
"gha19095","GHA",1909.5,19095
"gin19095","GIN",1909.5,19095
"gmb19095","GMB",1909.5,19095
"gnb19095","GNB",1909.5,19095
"gnq19095","GNQ",1909.5,19095
"grc19095","GRC",1909.5,19095
"gtm19095","GTM",1909.5,19095
"guy19095","GUY",1909.5,19095
"hkg19095","HKG",1909.5,19095
"hnd19095","HND",1909.5,19095
"hrv19095","HRV",1909.5,19095
"hti19095","HTI",1909.5,19095
"hun19095","HUN",1909.5,19095
"idn19095","IDN",1909.5,19095
"ind19095","IND",1909.5,19095
"irl19095","IRL",1909.5,19095
"irn19095","IRN",1909.5,19095
"irq19095","IRQ",1909.5,19095
"isl19095","ISL",1909.5,19095
"isr19095","ISR",1909.5,19095
"ita19095","ITA",1909.5,19095
"jam19095","JAM",1909.5,19095
"jor19095","JOR",1909.5,19095
"jpn19095","JPN",1909.5,19095
"kaz19095","KAZ",1909.5,19095
"ken19095","KEN",1909.5,19095
"khm19095","KHM",1909.5,19095
"kor19095","KOR",1909.5,19095
"kwt19095","KWT",1909.5,19095
"lao19095","LAO",1909.5,19095
"lbn19095","LBN",1909.5,19095
"lbr19095","LBR",1909.5,19095
"lby19095","LBY",1909.5,19095
"lka19095","LKA",1909.5,19095
"lso19095","LSO",1909.5,19095
"ltu19095","LTU",1909.5,19095
"lux19095","LUX",1909.5,19095
"lva19095","LVA",1909.5,19095
"mar19095","MAR",1909.5,19095
"mda19095","MDA",1909.5,19095
"mdg19095","MDG",1909.5,19095
"mdv19095","MDV",1909.5,19095
"mex19095","MEX",1909.5,19095
"mkd19095","MKD",1909.5,19095
"mli19095","MLI",1909.5,19095
"mmr19095","MMR",1909.5,19095
"mne19095","MNE",1909.5,19095
"mng19095","MNG",1909.5,19095
"moz19095","MOZ",1909.5,19095
"mrt19095","MRT",1909.5,19095
"mus19095","MUS",1909.5,19095
"mwi19095","MWI",1909.5,19095
"mys19095","MYS",1909.5,19095
"nam19095","NAM",1909.5,19095
"ner19095","NER",1909.5,19095
"nga19095","NGA",1909.5,19095
"nic19095","NIC",1909.5,19095
"nld19095","NLD",1909.5,19095
"nor19095","NOR",1909.5,19095
"npl19095","NPL",1909.5,19095
"nzl19095","NZL",1909.5,19095
"omn19095","OMN",1909.5,19095
"pak19095","PAK",1909.5,19095
"pan19095","PAN",1909.5,19095
"per19095","PER",1909.5,19095
"phl19095","PHL",1909.5,19095
"png19095","PNG",1909.5,19095
"pol19095","POL",1909.5,19095
"prk19095","PRK",1909.5,19095
"prt19095","PRT",1909.5,19095
"pry19095","PRY",1909.5,19095
"psb19095","PSB",1909.5,19095
"pse19095","PSE",1909.5,19095
"psg19095","PSG",1909.5,19095
"qat19095","QAT",1909.5,19095
"rou19095","ROU",1909.5,19095
"rus19095","RUS",1909.5,19095
"rwa19095","RWA",1909.5,19095
"sau19095","SAU",1909.5,19095
"sdn19095","SDN",1909.5,19095
"sen19095","SEN",1909.5,19095
"sgp19095","SGP",1909.5,19095
"slb19095","SLB",1909.5,19095
"sle19095","SLE",1909.5,19095
"slv19095","SLV",1909.5,19095
"sml19095","SML",1909.5,19095
"som19095","SOM",1909.5,19095
"srb19095","SRB",1909.5,19095
"ssd19095","SSD",1909.5,19095
"stp19095","STP",1909.5,19095
"sur19095","SUR",1909.5,19095
"svk19095","SVK",1909.5,19095
"svn19095","SVN",1909.5,19095
"swe19095","SWE",1909.5,19095
"swz19095","SWZ",1909.5,19095
"syc19095","SYC",1909.5,19095
"syr19095","SYR",1909.5,19095
"tcd19095","TCD",1909.5,19095
"tgo19095","TGO",1909.5,19095
"tha19095","THA",1909.5,19095
"tjk19095","TJK",1909.5,19095
"tkm19095","TKM",1909.5,19095
"tls19095","TLS",1909.5,19095
"tto19095","TTO",1909.5,19095
"tun19095","TUN",1909.5,19095
"tur19095","TUR",1909.5,19095
"twn19095","TWN",1909.5,19095
"tza19095","TZA",1909.5,19095
"uga19095","UGA",1909.5,19095
"ukr19095","UKR",1909.5,19095
"ury19095","URY",1909.5,19095
"usa19095","USA",1909.5,19095
"uzb19095","UZB",1909.5,19095
"vdr19095","VDR",1909.5,19095
"ven19095","VEN",1909.5,19095
"vnm19095","VNM",1909.5,19095
"vut19095","VUT",1909.5,19095
"xkx19095","XKX",1909.5,19095
"yem19095","YEM",1909.5,19095
"ymd19095","YMD",1909.5,19095
"zaf19095","ZAF",1909.5,19095
"zmb19095","ZMB",1909.5,19095
"zwe19095","ZWE",1909.5,19095
"zzb19095","ZZB",1909.5,19095
"afg19115","AFG",1911.5,19115
"ago19115","AGO",1911.5,19115
"alb19115","ALB",1911.5,19115
"are19115","ARE",1911.5,19115
"arg19115","ARG",1911.5,19115
"arm19115","ARM",1911.5,19115
"aus19115","AUS",1911.5,19115
"aut19115","AUT",1911.5,19115
"aze19115","AZE",1911.5,19115
"bdi19115","BDI",1911.5,19115
"bel19115","BEL",1911.5,19115
"ben19115","BEN",1911.5,19115
"bfa19115","BFA",1911.5,19115
"bgd19115","BGD",1911.5,19115
"bgr19115","BGR",1911.5,19115
"bhr19115","BHR",1911.5,19115
"bih19115","BIH",1911.5,19115
"blr19115","BLR",1911.5,19115
"bol19115","BOL",1911.5,19115
"bra19115","BRA",1911.5,19115
"brb19115","BRB",1911.5,19115
"btn19115","BTN",1911.5,19115
"bwa19115","BWA",1911.5,19115
"caf19115","CAF",1911.5,19115
"can19115","CAN",1911.5,19115
"che19115","CHE",1911.5,19115
"chl19115","CHL",1911.5,19115
"chn19115","CHN",1911.5,19115
"civ19115","CIV",1911.5,19115
"cmr19115","CMR",1911.5,19115
"cod19115","COD",1911.5,19115
"cog19115","COG",1911.5,19115
"col19115","COL",1911.5,19115
"com19115","COM",1911.5,19115
"cpv19115","CPV",1911.5,19115
"cri19115","CRI",1911.5,19115
"cub19115","CUB",1911.5,19115
"cyp19115","CYP",1911.5,19115
"cze19115","CZE",1911.5,19115
"ddr19115","DDR",1911.5,19115
"deu19115","DEU",1911.5,19115
"dji19115","DJI",1911.5,19115
"dnk19115","DNK",1911.5,19115
"dom19115","DOM",1911.5,19115
"dza19115","DZA",1911.5,19115
"ecu19115","ECU",1911.5,19115
"egy19115","EGY",1911.5,19115
"eri19115","ERI",1911.5,19115
"esp19115","ESP",1911.5,19115
"est19115","EST",1911.5,19115
"eth19115","ETH",1911.5,19115
"fin19115","FIN",1911.5,19115
"fji19115","FJI",1911.5,19115
"fra19115","FRA",1911.5,19115
"gab19115","GAB",1911.5,19115
"gbr19115","GBR",1911.5,19115
"geo19115","GEO",1911.5,19115
"gha19115","GHA",1911.5,19115
"gin19115","GIN",1911.5,19115
"gmb19115","GMB",1911.5,19115
"gnb19115","GNB",1911.5,19115
"gnq19115","GNQ",1911.5,19115
"grc19115","GRC",1911.5,19115
"gtm19115","GTM",1911.5,19115
"guy19115","GUY",1911.5,19115
"hkg19115","HKG",1911.5,19115
"hnd19115","HND",1911.5,19115
"hrv19115","HRV",1911.5,19115
"hti19115","HTI",1911.5,19115
"hun19115","HUN",1911.5,19115
"idn19115","IDN",1911.5,19115
"ind19115","IND",1911.5,19115
"irl19115","IRL",1911.5,19115
"irn19115","IRN",1911.5,19115
"irq19115","IRQ",1911.5,19115
"isl19115","ISL",1911.5,19115
"isr19115","ISR",1911.5,19115
"ita19115","ITA",1911.5,19115
"jam19115","JAM",1911.5,19115
"jor19115","JOR",1911.5,19115
"jpn19115","JPN",1911.5,19115
"kaz19115","KAZ",1911.5,19115
"ken19115","KEN",1911.5,19115
"khm19115","KHM",1911.5,19115
"kor19115","KOR",1911.5,19115
"kwt19115","KWT",1911.5,19115
"lao19115","LAO",1911.5,19115
"lbn19115","LBN",1911.5,19115
"lbr19115","LBR",1911.5,19115
"lby19115","LBY",1911.5,19115
"lka19115","LKA",1911.5,19115
"lso19115","LSO",1911.5,19115
"ltu19115","LTU",1911.5,19115
"lux19115","LUX",1911.5,19115
"lva19115","LVA",1911.5,19115
"mar19115","MAR",1911.5,19115
"mda19115","MDA",1911.5,19115
"mdg19115","MDG",1911.5,19115
"mdv19115","MDV",1911.5,19115
"mex19115","MEX",1911.5,19115
"mkd19115","MKD",1911.5,19115
"mli19115","MLI",1911.5,19115
"mmr19115","MMR",1911.5,19115
"mne19115","MNE",1911.5,19115
"mng19115","MNG",1911.5,19115
"moz19115","MOZ",1911.5,19115
"mrt19115","MRT",1911.5,19115
"mus19115","MUS",1911.5,19115
"mwi19115","MWI",1911.5,19115
"mys19115","MYS",1911.5,19115
"nam19115","NAM",1911.5,19115
"ner19115","NER",1911.5,19115
"nga19115","NGA",1911.5,19115
"nic19115","NIC",1911.5,19115
"nld19115","NLD",1911.5,19115
"nor19115","NOR",1911.5,19115
"npl19115","NPL",1911.5,19115
"nzl19115","NZL",1911.5,19115
"omn19115","OMN",1911.5,19115
"pak19115","PAK",1911.5,19115
"pan19115","PAN",1911.5,19115
"per19115","PER",1911.5,19115
"phl19115","PHL",1911.5,19115
"png19115","PNG",1911.5,19115
"pol19115","POL",1911.5,19115
"prk19115","PRK",1911.5,19115
"prt19115","PRT",1911.5,19115
"pry19115","PRY",1911.5,19115
"psb19115","PSB",1911.5,19115
"pse19115","PSE",1911.5,19115
"psg19115","PSG",1911.5,19115
"qat19115","QAT",1911.5,19115
"rou19115","ROU",1911.5,19115
"rus19115","RUS",1911.5,19115
"rwa19115","RWA",1911.5,19115
"sau19115","SAU",1911.5,19115
"sdn19115","SDN",1911.5,19115
"sen19115","SEN",1911.5,19115
"sgp19115","SGP",1911.5,19115
"slb19115","SLB",1911.5,19115
"sle19115","SLE",1911.5,19115
"slv19115","SLV",1911.5,19115
"sml19115","SML",1911.5,19115
"som19115","SOM",1911.5,19115
"srb19115","SRB",1911.5,19115
"ssd19115","SSD",1911.5,19115
"stp19115","STP",1911.5,19115
"sur19115","SUR",1911.5,19115
"svk19115","SVK",1911.5,19115
"svn19115","SVN",1911.5,19115
"swe19115","SWE",1911.5,19115
"swz19115","SWZ",1911.5,19115
"syc19115","SYC",1911.5,19115
"syr19115","SYR",1911.5,19115
"tcd19115","TCD",1911.5,19115
"tgo19115","TGO",1911.5,19115
"tha19115","THA",1911.5,19115
"tjk19115","TJK",1911.5,19115
"tkm19115","TKM",1911.5,19115
"tls19115","TLS",1911.5,19115
"tto19115","TTO",1911.5,19115
"tun19115","TUN",1911.5,19115
"tur19115","TUR",1911.5,19115
"twn19115","TWN",1911.5,19115
"tza19115","TZA",1911.5,19115
"uga19115","UGA",1911.5,19115
"ukr19115","UKR",1911.5,19115
"ury19115","URY",1911.5,19115
"usa19115","USA",1911.5,19115
"uzb19115","UZB",1911.5,19115
"vdr19115","VDR",1911.5,19115
"ven19115","VEN",1911.5,19115
"vnm19115","VNM",1911.5,19115
"vut19115","VUT",1911.5,19115
"xkx19115","XKX",1911.5,19115
"yem19115","YEM",1911.5,19115
"ymd19115","YMD",1911.5,19115
"zaf19115","ZAF",1911.5,19115
"zmb19115","ZMB",1911.5,19115
"zwe19115","ZWE",1911.5,19115
"zzb19115","ZZB",1911.5,19115
"afg19135","AFG",1913.5,19135
"ago19135","AGO",1913.5,19135
"alb19135","ALB",1913.5,19135
"are19135","ARE",1913.5,19135
"arg19135","ARG",1913.5,19135
"arm19135","ARM",1913.5,19135
"aus19135","AUS",1913.5,19135
"aut19135","AUT",1913.5,19135
"aze19135","AZE",1913.5,19135
"bdi19135","BDI",1913.5,19135
"bel19135","BEL",1913.5,19135
"ben19135","BEN",1913.5,19135
"bfa19135","BFA",1913.5,19135
"bgd19135","BGD",1913.5,19135
"bgr19135","BGR",1913.5,19135
"bhr19135","BHR",1913.5,19135
"bih19135","BIH",1913.5,19135
"blr19135","BLR",1913.5,19135
"bol19135","BOL",1913.5,19135
"bra19135","BRA",1913.5,19135
"brb19135","BRB",1913.5,19135
"btn19135","BTN",1913.5,19135
"bwa19135","BWA",1913.5,19135
"caf19135","CAF",1913.5,19135
"can19135","CAN",1913.5,19135
"che19135","CHE",1913.5,19135
"chl19135","CHL",1913.5,19135
"chn19135","CHN",1913.5,19135
"civ19135","CIV",1913.5,19135
"cmr19135","CMR",1913.5,19135
"cod19135","COD",1913.5,19135
"cog19135","COG",1913.5,19135
"col19135","COL",1913.5,19135
"com19135","COM",1913.5,19135
"cpv19135","CPV",1913.5,19135
"cri19135","CRI",1913.5,19135
"cub19135","CUB",1913.5,19135
"cyp19135","CYP",1913.5,19135
"cze19135","CZE",1913.5,19135
"ddr19135","DDR",1913.5,19135
"deu19135","DEU",1913.5,19135
"dji19135","DJI",1913.5,19135
"dnk19135","DNK",1913.5,19135
"dom19135","DOM",1913.5,19135
"dza19135","DZA",1913.5,19135
"ecu19135","ECU",1913.5,19135
"egy19135","EGY",1913.5,19135
"eri19135","ERI",1913.5,19135
"esp19135","ESP",1913.5,19135
"est19135","EST",1913.5,19135
"eth19135","ETH",1913.5,19135
"fin19135","FIN",1913.5,19135
"fji19135","FJI",1913.5,19135
"fra19135","FRA",1913.5,19135
"gab19135","GAB",1913.5,19135
"gbr19135","GBR",1913.5,19135
"geo19135","GEO",1913.5,19135
"gha19135","GHA",1913.5,19135
"gin19135","GIN",1913.5,19135
"gmb19135","GMB",1913.5,19135
"gnb19135","GNB",1913.5,19135
"gnq19135","GNQ",1913.5,19135
"grc19135","GRC",1913.5,19135
"gtm19135","GTM",1913.5,19135
"guy19135","GUY",1913.5,19135
"hkg19135","HKG",1913.5,19135
"hnd19135","HND",1913.5,19135
"hrv19135","HRV",1913.5,19135
"hti19135","HTI",1913.5,19135
"hun19135","HUN",1913.5,19135
"idn19135","IDN",1913.5,19135
"ind19135","IND",1913.5,19135
"irl19135","IRL",1913.5,19135
"irn19135","IRN",1913.5,19135
"irq19135","IRQ",1913.5,19135
"isl19135","ISL",1913.5,19135
"isr19135","ISR",1913.5,19135
"ita19135","ITA",1913.5,19135
"jam19135","JAM",1913.5,19135
"jor19135","JOR",1913.5,19135
"jpn19135","JPN",1913.5,19135
"kaz19135","KAZ",1913.5,19135
"ken19135","KEN",1913.5,19135
"khm19135","KHM",1913.5,19135
"kor19135","KOR",1913.5,19135
"kwt19135","KWT",1913.5,19135
"lao19135","LAO",1913.5,19135
"lbn19135","LBN",1913.5,19135
"lbr19135","LBR",1913.5,19135
"lby19135","LBY",1913.5,19135
"lka19135","LKA",1913.5,19135
"lso19135","LSO",1913.5,19135
"ltu19135","LTU",1913.5,19135
"lux19135","LUX",1913.5,19135
"lva19135","LVA",1913.5,19135
"mar19135","MAR",1913.5,19135
"mda19135","MDA",1913.5,19135
"mdg19135","MDG",1913.5,19135
"mdv19135","MDV",1913.5,19135
"mex19135","MEX",1913.5,19135
"mkd19135","MKD",1913.5,19135
"mli19135","MLI",1913.5,19135
"mmr19135","MMR",1913.5,19135
"mne19135","MNE",1913.5,19135
"mng19135","MNG",1913.5,19135
"moz19135","MOZ",1913.5,19135
"mrt19135","MRT",1913.5,19135
"mus19135","MUS",1913.5,19135
"mwi19135","MWI",1913.5,19135
"mys19135","MYS",1913.5,19135
"nam19135","NAM",1913.5,19135
"ner19135","NER",1913.5,19135
"nga19135","NGA",1913.5,19135
"nic19135","NIC",1913.5,19135
"nld19135","NLD",1913.5,19135
"nor19135","NOR",1913.5,19135
"npl19135","NPL",1913.5,19135
"nzl19135","NZL",1913.5,19135
"omn19135","OMN",1913.5,19135
"pak19135","PAK",1913.5,19135
"pan19135","PAN",1913.5,19135
"per19135","PER",1913.5,19135
"phl19135","PHL",1913.5,19135
"png19135","PNG",1913.5,19135
"pol19135","POL",1913.5,19135
"prk19135","PRK",1913.5,19135
"prt19135","PRT",1913.5,19135
"pry19135","PRY",1913.5,19135
"psb19135","PSB",1913.5,19135
"pse19135","PSE",1913.5,19135
"psg19135","PSG",1913.5,19135
"qat19135","QAT",1913.5,19135
"rou19135","ROU",1913.5,19135
"rus19135","RUS",1913.5,19135
"rwa19135","RWA",1913.5,19135
"sau19135","SAU",1913.5,19135
"sdn19135","SDN",1913.5,19135
"sen19135","SEN",1913.5,19135
"sgp19135","SGP",1913.5,19135
"slb19135","SLB",1913.5,19135
"sle19135","SLE",1913.5,19135
"slv19135","SLV",1913.5,19135
"sml19135","SML",1913.5,19135
"som19135","SOM",1913.5,19135
"srb19135","SRB",1913.5,19135
"ssd19135","SSD",1913.5,19135
"stp19135","STP",1913.5,19135
"sur19135","SUR",1913.5,19135
"svk19135","SVK",1913.5,19135
"svn19135","SVN",1913.5,19135
"swe19135","SWE",1913.5,19135
"swz19135","SWZ",1913.5,19135
"syc19135","SYC",1913.5,19135
"syr19135","SYR",1913.5,19135
"tcd19135","TCD",1913.5,19135
"tgo19135","TGO",1913.5,19135
"tha19135","THA",1913.5,19135
"tjk19135","TJK",1913.5,19135
"tkm19135","TKM",1913.5,19135
"tls19135","TLS",1913.5,19135
"tto19135","TTO",1913.5,19135
"tun19135","TUN",1913.5,19135
"tur19135","TUR",1913.5,19135
"twn19135","TWN",1913.5,19135
"tza19135","TZA",1913.5,19135
"uga19135","UGA",1913.5,19135
"ukr19135","UKR",1913.5,19135
"ury19135","URY",1913.5,19135
"usa19135","USA",1913.5,19135
"uzb19135","UZB",1913.5,19135
"vdr19135","VDR",1913.5,19135
"ven19135","VEN",1913.5,19135
"vnm19135","VNM",1913.5,19135
"vut19135","VUT",1913.5,19135
"xkx19135","XKX",1913.5,19135
"yem19135","YEM",1913.5,19135
"ymd19135","YMD",1913.5,19135
"zaf19135","ZAF",1913.5,19135
"zmb19135","ZMB",1913.5,19135
"zwe19135","ZWE",1913.5,19135
"zzb19135","ZZB",1913.5,19135
"afg19155","AFG",1915.5,19155
"ago19155","AGO",1915.5,19155
"alb19155","ALB",1915.5,19155
"are19155","ARE",1915.5,19155
"arg19155","ARG",1915.5,19155
"arm19155","ARM",1915.5,19155
"aus19155","AUS",1915.5,19155
"aut19155","AUT",1915.5,19155
"aze19155","AZE",1915.5,19155
"bdi19155","BDI",1915.5,19155
"bel19155","BEL",1915.5,19155
"ben19155","BEN",1915.5,19155
"bfa19155","BFA",1915.5,19155
"bgd19155","BGD",1915.5,19155
"bgr19155","BGR",1915.5,19155
"bhr19155","BHR",1915.5,19155
"bih19155","BIH",1915.5,19155
"blr19155","BLR",1915.5,19155
"bol19155","BOL",1915.5,19155
"bra19155","BRA",1915.5,19155
"brb19155","BRB",1915.5,19155
"btn19155","BTN",1915.5,19155
"bwa19155","BWA",1915.5,19155
"caf19155","CAF",1915.5,19155
"can19155","CAN",1915.5,19155
"che19155","CHE",1915.5,19155
